Codebase,Checker,Path,Line,Message,tool
git,MSC12-C,sequencer.c,3249,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3254,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3614,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3624,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3656,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3659,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3664,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3961,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,3987,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,4097,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,5141,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sequencer.c,5907,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,server-info.c,134,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,setup.c,390,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,setup.c,692,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,split-index.c,365,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,strbuf.c,644,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sub-process.c,97,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,sub-process.c,105,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,symlinks.c,194,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,tempfile.c,149,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,tr2_tmr.c,56,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,trailer.c,244,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,trailer.c,745,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,transport-helper.c,1394,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,transport-helper.c,1421,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,transport-helper.c,1470,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,transport-helper.c,1474,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,tree-diff.c,194,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,tree-walk.c,144,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,unpack-trees.c,266,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,unpack-trees.c,1330,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,unpack-trees.c,1331,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,unpack-trees.c,1441,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,upload-pack.c,393,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,upload-pack.c,447,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,walker.c,288,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,walker.c,300,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,walker.c,327,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,walker.c,332,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wrapper.c,27,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wrapper.c,59,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wrapper.c,80,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wrapper.c,624,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,ws.c,247,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wt-status.c,413,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wt-status.c,1168,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wt-status.c,2261,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wt-status.c,2282,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wt-status.c,2399,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,wt-status.c,2612,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,zlib.c,107,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,zlib.c,144,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,zlib.c,222,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,zlib.c,270,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,blocksource.c,31,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,blocksource.c,53,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,blocksource.c,110,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,blocksource.c,149,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,iter.c,88,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,iter.c,191,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,merged.c,167,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,merged.c,358,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,reader.c,405,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,reader.c,792,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,record.c,208,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,record.c,247,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,record.c,332,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,record.c,384,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,record.c,1129,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,record.c,1178,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,generic.c,177,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,writer.c,229,Detect and remove code that has no effect,rosecheckers
git,MSC12-C,writer.c,507,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,64,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,83,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,198,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,201,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,231,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,235,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,269,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,518,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,543,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/lib/binpac_buffer.cc,549,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,1273,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,1280,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,1609,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,1615,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,3414,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,3522,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,3556,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,3608,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/src/pac_parse.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,build/auxil/binpac/pac_scan.cc,329,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_action.cc,31,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,50,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,58,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,66,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,124,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,125,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,292,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_analyzer.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,324,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,350,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,351,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,500,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,601,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,634,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,644,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_array.cc,646,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_btype.cc,41,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_btype.cc,93,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,33,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,46,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,57,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,68,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,250,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,348,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,439,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_case.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_conn.cc,54,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_conn.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_conn.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_context.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_context.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_cstr.cc,117,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_cstr.cc,120,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_dataptr.cc,40,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,53,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_decl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_embedded.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_embedded.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_enum.cc,19,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,174,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,175,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,176,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,183,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,199,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,210,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,214,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,222,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,223,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,224,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,683,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,701,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,709,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,811,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,836,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,845,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_expr.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_exttype.cc,29,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_exttype.cc,53,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_exttype.cc,58,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_flow.cc,51,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_flow.cc,70,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_flow.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_flow.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_flow.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_flow.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_func.cc,58,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,105,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,119,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,125,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,170,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,230,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,298,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,356,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_id.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_let.cc,19,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_let.cc,41,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_let.cc,107,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_param.cc,25,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_paramtype.cc,156,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_paramtype.cc,207,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_paramtype.cc,246,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_paramtype.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_paramtype.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_primitive.cc,10,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_primitive.cc,16,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,50,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,56,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,145,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,154,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,286,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,290,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,380,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,435,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,570,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_record.cc,656,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_redef.cc,38,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_redef.cc,74,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_redef.cc,83,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_redef.cc,104,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_redef.cc,131,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_redef.cc,148,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_strtype.cc,20,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_strtype.cc,31,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_strtype.cc,214,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_strtype.cc,309,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_strtype.cc,357,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,32,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,110,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,147,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,247,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,272,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,279,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,287,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,304,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,383,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,396,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,408,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,479,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,552,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,589,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,757,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,776,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,783,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,799,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,800,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,828,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,907,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,948,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,1001,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,1104,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_type.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_typedecl.cc,42,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_typedecl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_typedecl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_typedecl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_typedecl.cc,0,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_withinput.cc,13,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_withinput.cc,14,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_withinput.cc,62,Detect and remove code that has no effect,rosecheckers
zeek,MSC12-C,auxil/binpac/src/pac_main.cc,0,Detect and remove code that has no effect,rosecheckers
